,PropertyGFATotal,PropertyGFAParking,GFA_par_Building,GFA_par_Floor,GFABuilding_s,PrimaryPropertyType_T_Encoded,NumBuildings,NmbFloors,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_Campus,BuildingType_H_SPS-District K-12,Age_Building_groupe_L,Co_stratification,ENERGYSTARScore
1001,-0.4994724640481949,-0.32512581792811696,-0.4862469145057856,-0.09419443117951892,-0.48250798603096945,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,77.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,33.0,60.0
664,-0.5183246443674511,-0.32512581792811696,-0.5053640857564228,-0.15233561685801064,-0.5047514700683607,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,41.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,111.0,5.0
350,-0.24678605970613068,-0.32512581792811696,-0.2300086872710914,-0.23251844700231766,-0.18436602545851366,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,27.0,89.0
447,0.733474620374384,-0.01001744291089324,0.7640307805258444,-0.5283813482343487,0.868709835174042,2.5408838362441997,1.0,27.0,84.3,6.2,2.9000000000000004,6.15,93.85,3.0,54.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,117.0,62.0
17,-0.10953138419517967,0.39844060536593745,-0.09082472593303129,-0.39137404133878667,-0.26013532171306575,0.3890279392304994,1.0,6.0,65.5,34.5,0.0,34.52,65.48,2.0,62.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,86.0,84.0
871,-0.404065413124328,-0.32512581792811696,-0.38949879836524415,-0.39420457447091145,-0.36993823662580666,-0.060662129925955106,1.0,3.0,100.0,0.0,0.0,0.0,100.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,18.0,89.0
754,-0.4212971754287215,-0.32512581792811696,-0.40697277460272385,-0.27221372192047727,-0.39026980694090646,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,62.0,84.0
1214,-0.5413266757003801,-0.32512581792811696,-0.5286894393578293,-0.4573025907942501,-0.5318913185164986,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,91.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,99.0
345,-0.23320353146772876,-0.32512581792811696,-0.21623523964047853,-0.3367490159820246,-0.1683401470220703,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,57.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,42.0,87.0
861,-0.25515821944958794,-0.32512581792811696,-0.2384985281724051,-0.01602277412471946,-0.19424424635701973,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,44.0,69.0
313,-0.12342350449333178,-0.32512581792811696,-0.10491211732632057,-0.39851472155052314,-0.03881187834032198,-0.6809150689530434,1.0,6.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,103.0,56.0
753,-0.545779531708702,-0.32512581792811696,-0.5332048858167499,-0.46416902013014466,-0.5371451952492996,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,35.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,98.0,89.0
451,-0.3486023249733366,-0.32512581792811696,-0.3332561072644875,-0.33718747203041693,-0.3044979376758294,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,44.0,89.0
170,-0.3625800771178026,-0.32512581792811696,-0.3474303341666022,-0.48746612416092533,-0.3209901365323439,-0.6809150689530434,1.0,5.0,100.0,0.0,0.0,0.0,100.0,3.0,97.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,56.0,77.0
699,-0.49202249341888715,-0.32512581792811696,-0.4786922252379761,-0.5363020791964984,-0.47371784611262924,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,74.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,133.0,17.0
1303,-0.5284818987532978,-0.32512581792811696,-0.5156641130340198,-0.43749558309455433,-0.516735904864188,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,49.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,140.0,9.0
133,4.300185934779801,5.084423874146846,4.380876675503148,-0.07534791099166065,3.4033478464284816,2.5408838362441997,1.0,25.0,76.9,25.2,0.0,30.17,69.83,2.0,97.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,95.0
1181,-0.44541900782883204,-0.32512581792811696,-0.43143366947338546,-0.3094102666365214,-0.4187308965792458,-0.060662129925955106,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,22.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,89.0,60.0
1041,-0.5388170038968733,-0.32512581792811696,-0.5261444909837927,-0.45343260621292497,-0.5289301838490471,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,110.0,25.0
78,-0.10143588118596727,-0.32512581792811696,-0.08261543052176883,-0.3263894430830914,-0.012868918970366626,-0.16436057046716165,1.0,5.0,100.0,0.0,0.0,0.0,100.0,3.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,89.0
1016,-0.41530294618674973,-0.32512581792811696,-0.4008942889849461,0.16538910152480218,-0.38319728056982816,-0.060662129925955106,1.0,1.0,100.0,0.0,0.0,0.0,100.0,6.0,14.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,113.0,89.0
346,-0.1348388883134824,-0.32512581792811696,-0.11648795861819838,-0.26090849137188166,-0.05228076647337549,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,88.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,27.0,77.0
396,-0.35939193760888577,-0.32512581792811696,-0.3441973813764874,0.3378218003504617,-0.31722848514377033,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,66.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,79.0,51.0
